61.570, 64.950, 1.055, 0.014, 0.042, 0.058, 0.100, 0.085, -0.018, -0.943, -0.761, -0.463, -0.173, 0.019, 0.120, -0.785, -0.628, -0.069, 3192612.798
62.510, 64.820, 1.037, -0.008, 0.013, 0.035, 0.071, 0.069, -0.029, -0.223, -0.430, -0.334, -0.124, 0.041, 0.132, -0.767, -0.611, -0.041, 3126688.724
60.980, 64.860, 1.064, 0.013, 0.018, 0.049, 0.085, 0.096, -0.002, -0.648, -0.595, -0.428, -0.184, 0.003, 0.108, -0.531, -0.449, 0.078, 3127278.833
61.550, 64.990, 1.056, -0.005, 0.002, 0.030, 0.063, 0.086, -0.008, -0.171, -0.395, -0.347, -0.152, 0.016, 0.115, -0.299, -0.356, 0.022, 3140375.848
63.450, 65.040, 1.025, -0.015, -0.021, -0.005, 0.025, 0.055, -0.034, 0.600, 0.106, -0.107, -0.053, 0.061, 0.138, -0.229, -0.323, -0.322, 3208896.696
64.950, 65.220, 1.004, -0.012, -0.034, -0.030, -0.001, 0.032, -0.053, 0.804, 0.351, 0.046, 0.018, 0.094, 0.156, 0.032, -0.332, -0.398, 3190698.498
64.820, 67.770, 1.046, 0.001, -0.017, -0.030, -0.002, 0.035, -0.047, 0.658, 0.309, 0.031, 0.012, 0.091, 0.154, 0.053, -0.306, -0.376, 3214517.366
64.860, 66.120, 1.019, -0.000, -0.005, -0.027, -0.004, 0.036, -0.044, 0.674, 0.318, 0.036, 0.014, 0.092, 0.155, 0.322, -0.079, -0.235, 3287276.402
64.990, 62.210, 0.957, -0.001, -0.001, -0.023, -0.010, 0.034, -0.043, 0.751, 0.353, 0.053, 0.020, 0.095, 0.156, 0.260, -0.091, -0.186, 3299122.170
65.040, 66.440, 1.022, -0.000, -0.002, -0.019, -0.012, 0.034, -0.040, 0.789, 0.369, 0.060, 0.023, 0.096, 0.157, 0.517, 0.078, -0.094, 3330708.044
65.220, 67.620, 1.037, -0.001, -0.003, -0.013, -0.016, 0.029, -0.041, 0.900, 0.438, 0.088, 0.034, 0.101, 0.159, 0.548, 0.113, -0.068, 3403761.807
67.770, 64.060, 0.945, -0.019, -0.030, -0.039, -0.052, -0.010, -0.074, 0.994, 0.817, 0.386, 0.170, 0.161, 0.191, 0.571, 0.220, -0.081, 3340808.928
66.120, 64.530, 0.976, 0.012, -0.001, -0.010, -0.028, 0.012, -0.049, -0.099, 0.149, 0.116, 0.066, 0.111, 0.162, 0.433, 0.266, -0.041, 3313630.239
62.210, 65.110, 1.047, 0.031, 0.050, 0.047, 0.030, 0.070, 0.012, -0.750, -0.468, -0.269, -0.129, 0.005, 0.099, 0.443, 0.402, 0.113, 3402109.013
66.440, 62.220, 0.936, -0.032, -0.012, -0.017, -0.035, 0.000, -0.050, 0.317, 0.173, 0.111, 0.068, 0.101, 0.150, 0.638, 0.526, 0.221, 3453410.323
67.620, 62.350, 0.922, -0.009, -0.030, -0.029, -0.048, -0.019, -0.063, 0.491, 0.288, 0.188, 0.114, 0.125, 0.163, 0.378, 0.524, 0.227, 3420204.932
64.060, 65.760, 1.027, 0.028, 0.016, 0.023, 0.007, 0.032, -0.008, -0.411, -0.175, -0.086, -0.039, 0.038, 0.109, 0.353, 0.363, 0.111, 3419151.131
64.530, 65.920, 1.022, -0.004, 0.018, 0.015, 0.002, 0.020, -0.012, -0.217, -0.105, -0.050, -0.019, 0.048, 0.115, 0.153, 0.273, 0.100, 3434787.743
65.110, 64.550, 0.991, -0.004, 0.003, 0.006, -0.003, 0.006, -0.019, 0.092, -0.007, -0.002, 0.006, 0.061, 0.122, -0.129, 0.132, 0.096, 3376505.307
62.220, 65.900, 1.059, 0.023, 0.028, 0.041, 0.044, 0.048, 0.029, -0.691, -0.376, -0.207, -0.109, -0.006, 0.080, -0.480, -0.104, 0.009, 3291302.698
62.350, 63.710, 1.022, -0.001, 0.019, 0.032, 0.041, 0.042, 0.029, -0.588, -0.346, -0.194, -0.103, -0.003, 0.081, -0.234, 0.042, 0.116, 3377378.254
65.760, 63.380, 0.964, -0.026, -0.029, -0.015, -0.012, -0.013, -0.022, 0.620, 0.237, 0.090, 0.043, 0.070, 0.121, -0.336, -0.007, 0.190, 3397119.409
65.920, 65.770, 0.998, -0.001, -0.028, -0.019, -0.014, -0.016, -0.023, 0.645, 0.257, 0.102, 0.049, 0.074, 0.123, -0.546, 0.015, 0.118, 3362543.585
64.550, 66.040, 1.023, 0.011, 0.001, -0.004, 0.007, 0.004, -0.000, -0.232, -0.034, -0.019, -0.010, 0.041, 0.103, -0.527, -0.096, 0.062, 3377265.870
65.900, 65.910, 1.000, -0.010, -0.006, -0.021, -0.013, -0.018, -0.018, 0.399, 0.207, 0.093, 0.047, 0.070, 0.119, -0.299, -0.128, 0.049, 3366011.856
63.710, 65.540, 1.029, 0.017, 0.021, 0.011, 0.020, 0.014, 0.018, -0.474, -0.198, -0.092, -0.046, 0.019, 0.088, -0.277, -0.237, -0.027, 3348187.613
63.380, 65.610, 1.035, 0.003, 0.016, 0.013, 0.023, 0.018, 0.026, -0.558, -0.248, -0.118, -0.060, 0.011, 0.083, -0.097, -0.167, 0.036, 3383940.304
65.770, 66.540, 1.012, -0.018, -0.016, -0.017, -0.016, -0.019, -0.009, 0.527, 0.224, 0.095, 0.044, 0.063, 0.111, 0.375, -0.227, 0.002, 3396629.857
66.040, 71.190, 1.078, -0.002, -0.020, -0.014, -0.020, -0.023, -0.010, 0.591, 0.266, 0.116, 0.055, 0.068, 0.114, 0.273, -0.259, 0.099, 3435745.842
65.910, 69.890, 1.060, 0.001, -0.010, -0.012, -0.014, -0.021, -0.006, 0.407, 0.224, 0.102, 0.049, 0.065, 0.112, 0.277, -0.143, 0.077, 3401229.626
65.540, 71.660, 1.093, 0.003, 0.004, -0.007, -0.010, -0.016, 0.001, -0.152, 0.086, 0.057, 0.030, 0.056, 0.107, 0.341, -0.088, -0.022, 3402419.067
65.610, 72.150, 1.100, -0.001, 0.003, -0.006, -0.013, -0.016, 0.001, -0.001, 0.111, 0.065, 0.034, 0.057, 0.108, 0.624, 0.050, -0.025, 3424231.970
66.540, 71.080, 1.068, -0.007, -0.010, -0.018, -0.024, -0.027, -0.012, 0.776, 0.403, 0.174, 0.080, 0.079, 0.119, 0.650, 0.225, 0.063, 3501810.869
71.190, 71.750, 1.008, -0.033, -0.056, -0.069, -0.082, -0.087, -0.074, 0.974, 0.813, 0.505, 0.268, 0.176, 0.171, 0.811, 0.544, 0.028, 3501958.122
69.890, 72.230, 1.033, 0.009, -0.023, -0.040, -0.061, -0.066, -0.055, 0.320, 0.444, 0.334, 0.196, 0.141, 0.152, 0.834, 0.535, 0.043, 3497197.283
71.660, 73.750, 1.029, -0.012, -0.026, -0.054, -0.076, -0.085, -0.076, 0.643, 0.594, 0.434, 0.258, 0.176, 0.171, 0.832, 0.536, 0.132, 3474228.906
72.150, 74.260, 1.029, -0.003, -0.013, -0.050, -0.074, -0.087, -0.080, 0.717, 0.631, 0.460, 0.274, 0.185, 0.176, 0.648, 0.569, 0.180, 3457173.137
71.080, 72.420, 1.019, 0.008, 0.002, -0.026, -0.055, -0.071, -0.064, -0.100, 0.290, 0.311, 0.211, 0.156, 0.160, 0.449, 0.565, 0.183, 3453983.743
71.750, 71.190, 0.992, -0.005, -0.001, -0.025, -0.059, -0.076, -0.070, 0.311, 0.396, 0.358, 0.236, 0.169, 0.167, 0.626, 0.559, 0.284, 3482099.597
72.230, 73.600, 1.019, -0.003, -0.006, -0.020, -0.058, -0.079, -0.075, 0.551, 0.471, 0.392, 0.255, 0.178, 0.172, 0.606, 0.651, 0.514, 3506273.656
73.750, 73.350, 0.995, -0.010, -0.021, -0.028, -0.071, -0.094, -0.092, 0.860, 0.653, 0.489, 0.310, 0.208, 0.188, 0.564, 0.653, 0.481, 3529563.878
74.260, 72.190, 0.972, -0.003, -0.017, -0.029, -0.069, -0.097, -0.096, 0.904, 0.699, 0.519, 0.328, 0.218, 0.194, 0.158, 0.408, 0.313, 3502424.410
72.420, 72.770, 1.005, 0.013, 0.010, -0.000, -0.037, -0.071, -0.072, -0.419, 0.035, 0.226, 0.207, 0.164, 0.165, -0.251, 0.212, 0.266, 3447289.199
71.190, 70.900, 0.996, 0.009, 0.024, 0.016, -0.016, -0.053, -0.056, -0.699, -0.232, 0.069, 0.134, 0.130, 0.147, -0.211, 0.225, 0.354, 3470622.532
73.600, 70.050, 0.952, -0.016, -0.010, -0.014, -0.041, -0.081, -0.086, 0.412, 0.264, 0.277, 0.232, 0.179, 0.173, -0.038, 0.319, 0.344, 3471952.653
73.350, 71.940, 0.981, 0.002, -0.010, -0.007, -0.032, -0.073, -0.083, 0.243, 0.197, 0.244, 0.216, 0.172, 0.169, -0.003, 0.216, 0.345, 3469952.653
72.190, 72.830, 1.009, 0.008, 0.005, 0.009, -0.011, -0.056, -0.068, -0.410, -0.097, 0.095, 0.147, 0.139, 0.152, -0.174, 0.083, 0.288, 3478711.349
72.770, 69.520, 0.955, -0.004, 0.003, 0.002, -0.012, -0.061, -0.075, 0.076, 0.057, 0.153, 0.172, 0.151, 0.158, -0.425, -0.088, 0.159, 3409645.175
70.900, 66.960, 0.944, 0.013, 0.020, 0.024, 0.018, -0.033, -0.050, -0.666, -0.342, -0.068, 0.063, 0.099, 0.130, -0.623, -0.301, 0.053, 3380857.946
70.050, 66.870, 0.955, 0.006, 0.020, 0.029, 0.029, -0.019, -0.040, -0.795, -0.464, -0.152, 0.018, 0.076, 0.118, -0.319, -0.263, 0.071, 3421437.656
71.940, 67.580, 0.939, -0.013, -0.007, 0.001, 0.004, -0.042, -0.066, 0.339, 0.056, 0.063, 0.109, 0.118, 0.139, -0.026, -0.158, 0.141, 3438349.574
72.830, 66.540, 0.914, -0.006, -0.019, -0.009, -0.008, -0.049, -0.077, 0.585, 0.229, 0.149, 0.148, 0.138, 0.149, -0.329, -0.191, 0.015, 3372911.905
69.520, 68.800, 0.990, 0.024, 0.023, 0.031, 0.037, -0.001, -0.033, -0.580, -0.355, -0.173, -0.024, 0.050, 0.101, -0.602, -0.371, -0.163, 3331305.348
66.960, 65.100, 0.972, 0.019, 0.050, 0.059, 0.073, 0.038, 0.004, -0.803, -0.567, -0.337, -0.131, -0.010, 0.066, -0.646, -0.492, -0.265, 3286047.284
66.870, 64.320, 0.962, 0.001, 0.033, 0.050, 0.070, 0.040, 0.005, -0.811, -0.574, -0.342, -0.135, -0.012, 0.065, -0.463, -0.460, -0.295, 3337335.003
67.580, 65.000, 0.962, -0.005, 0.002, 0.030, 0.054, 0.031, -0.005, -0.154, -0.357, -0.253, -0.097, 0.005, 0.073, -0.436, -0.432, -0.368, 3324543.530
66.540, 62.840, 0.944, 0.008, 0.007, 0.038, 0.064, 0.047, 0.010, -0.590, -0.493, -0.328, -0.142, -0.020, 0.059, -0.412, -0.400, -0.369, 3338884.706
68.800, 63.000, 0.916, -0.016, -0.020, 0.001, 0.024, 0.015, -0.023, 0.509, 0.075, -0.063, -0.024, 0.033, 0.086, -0.631, -0.529, -0.380, 3304166.615
65.100, 62.270, 0.957, 0.028, 0.029, 0.045, 0.075, 0.073, 0.032, -0.538, -0.413, -0.317, -0.173, -0.051, 0.037, -0.779, -0.624, -0.453, 3313774.249
64.320, 62.400, 0.970, 0.006, 0.029, 0.041, 0.082, 0.086, 0.044, -0.642, -0.479, -0.359, -0.200, -0.067, 0.027, -0.793, -0.658, -0.546, 3370120.316
65.000, 62.730, 0.965, -0.005, 0.012, 0.021, 0.062, 0.074, 0.033, -0.178, -0.307, -0.281, -0.164, -0.051, 0.035, -0.791, -0.688, -0.631, 3266592.283
62.840, 63.670, 1.013, 0.017, 0.023, 0.048, 0.088, 0.109, 0.068, -0.706, -0.536, -0.405, -0.241, -0.097, 0.008, -0.826, -0.722, -0.658, 3189078.949
63.000, 65.180, 1.035, -0.001, 0.013, 0.038, 0.076, 0.105, 0.064, -0.558, -0.487, -0.385, -0.232, -0.093, 0.010, -1.000, -0.720, -0.650, 3142077.323
62.270, 65.830, 1.057, 0.006, 0.016, 0.040, 0.078, 0.116, 0.077, -0.753, -0.570, -0.428, -0.259, -0.108, 0.001, -0.829, -0.718, -0.640, 3207277.323
62.400, 65.890, 1.056, -0.001, 0.004, 0.029, 0.068, 0.112, 0.075, -0.515, -0.512, -0.408, -0.250, -0.105, 0.002, -0.687, -0.703, -0.627, 3201132.879
62.730, 68.670, 1.095, -0.003, -0.002, 0.012, 0.055, 0.102, 0.069, 0.104, -0.345, -0.353, -0.229, -0.096, 0.007, -0.621, -0.660, -0.604, 3203020.379
63.670, 68.760, 1.080, -0.007, -0.014, -0.006, 0.031, 0.083, 0.054, 0.731, 0.054, -0.200, -0.169, -0.070, 0.019, -0.442, -0.514, -0.526, 3226261.133
65.180, 67.710, 1.039, -0.012, -0.026, -0.028, -0.000, 0.054, 0.030, 0.917, 0.421, 0.006, -0.078, -0.030, 0.038, -0.275, -0.430, -0.471, 3234709.133
65.830, 68.850, 1.046, -0.005, -0.022, -0.036, -0.013, 0.041, 0.021, 0.948, 0.527, 0.084, -0.040, -0.014, 0.046, 0.024, -0.432, -0.386, 3203834.133
65.890, 67.720, 1.028, -0.000, -0.011, -0.031, -0.015, 0.038, 0.020, 0.951, 0.537, 0.091, -0.037, -0.012, 0.046, 0.729, -0.296, -0.373, 3227560.591
68.670, 68.940, 1.004, -0.020, -0.033, -0.060, -0.054, -0.006, -0.020, 0.993, 0.803, 0.365, 0.112, 0.057, 0.080, 1.000, -0.186, -0.352, 3274208.916
68.760, 69.740, 1.014, -0.001, -0.021, -0.049, -0.054, -0.009, -0.021, 0.993, 0.808, 0.372, 0.116, 0.060, 0.081, 0.861, -0.154, -0.329, 3259097.713
67.710, 71.650, 1.058, 0.008, 0.001, -0.024, -0.038, 0.004, -0.005, -0.105, 0.313, 0.196, 0.052, 0.031, 0.066, 0.503, -0.181, -0.304, 3292534.750
68.850, 71.950, 1.045, -0.008, -0.005, -0.029, -0.054, -0.015, -0.021, 0.497, 0.508, 0.307, 0.111, 0.059, 0.080, 0.291, -0.134, -0.287, 3238074.354
67.720, 72.090, 1.065, 0.008, 0.008, -0.006, -0.036, -0.001, -0.004, -0.280, 0.097, 0.131, 0.042, 0.029, 0.064, 0.265, 0.046, -0.298, 3244247.550
68.940, 72.880, 1.057, -0.009, -0.009, -0.017, -0.049, -0.020, -0.021, 0.396, 0.351, 0.255, 0.106, 0.059, 0.079, 0.388, 0.460, -0.164, 3154454.446
69.740, 72.250, 1.036, -0.006, -0.013, -0.021, -0.055, -0.033, -0.031, 0.644, 0.480, 0.327, 0.146, 0.079, 0.089, 0.390, 0.603, -0.088, 3193455.798
71.650, 73.320, 1.023, -0.013, -0.030, -0.037, -0.073, -0.059, -0.055, 0.879, 0.681, 0.467, 0.233, 0.123, 0.111, 0.407, 0.616, 0.020, 3208695.635
71.950, 87.750, 1.220, -0.002, -0.019, -0.035, -0.069, -0.063, -0.058, 0.900, 0.705, 0.486, 0.246, 0.130, 0.115, 0.117, 0.427, -0.012, 3242956.119
72.090, 85.000, 1.179, -0.001, -0.010, -0.031, -0.062, -0.065, -0.059, 0.914, 0.718, 0.496, 0.252, 0.134, 0.117, 0.282, 0.469, 0.123, 3270219.864
72.880, 85.520, 1.173, -0.005, -0.010, -0.033, -0.063, -0.075, -0.067, 0.966, 0.789, 0.550, 0.288, 0.152, 0.126, 0.521, 0.472, 0.264, 3288042.941
72.250, 87.500, 1.211, 0.004, 0.001, -0.019, -0.047, -0.066, -0.057, -0.003, 0.412, 0.411, 0.238, 0.132, 0.116, 0.735, 0.517, 0.534, 3251625.550
73.320, 87.100, 1.188, -0.007, -0.009, -0.023, -0.053, -0.079, -0.069, 0.625, 0.602, 0.499, 0.288, 0.158, 0.129, 0.408, 0.305, 0.446, 3247288.158
87.750, 88.710, 1.011, -0.082, -0.128, -0.157, -0.192, -0.225, -0.218, 0.979, 0.941, 0.848, 0.634, 0.403, 0.273, 0.807, 0.717, 0.744, 2448021.119
85.000, 89.500, 1.053, 0.016, -0.064, -0.108, -0.152, -0.194, -0.188, 0.455, 0.596, 0.604, 0.487, 0.327, 0.233, 0.521, 0.477, 0.525, 2571007.573
85.520, 90.250, 1.055, -0.003, -0.031, -0.093, -0.143, -0.192, -0.190, 0.505, 0.613, 0.615, 0.496, 0.334, 0.238, 0.543, 0.524, 0.552, 2692849.667
87.500, 88.960, 1.017, -0.011, -0.012, -0.091, -0.149, -0.203, -0.204, 0.708, 0.682, 0.657, 0.530, 0.360, 0.255, 0.613, 0.578, 0.560, 2788941.975
87.100, 90.200, 1.036, 0.002, -0.009, -0.065, -0.132, -0.192, -0.196, 0.465, 0.605, 0.617, 0.509, 0.349, 0.249, 0.618, 0.620, 0.571, 2845542.344
88.710, 90.680, 1.022, -0.009, -0.017, -0.060, -0.133, -0.199, -0.207, 0.750, 0.683, 0.655, 0.537, 0.371, 0.263, 0.631, 0.634, 0.584, 2921226.344
89.500, 93.540, 1.045, -0.004, -0.014, -0.044, -0.126, -0.199, -0.209, 0.836, 0.720, 0.673, 0.551, 0.381, 0.270, 0.629, 0.632, 0.586, 2948585.222
90.250, 93.890, 1.040, -0.004, -0.015, -0.029, -0.118, -0.197, -0.211, 0.901, 0.755, 0.691, 0.564, 0.391, 0.276, 0.620, 0.557, 0.519, 2931341.910
88.960, 92.920, 1.045, 0.007, 0.004, -0.013, -0.091, -0.177, -0.196, -0.194, 0.360, 0.527, 0.485, 0.353, 0.257, 0.170, 0.553, 0.536, 2974741.910
90.200, 91.750, 1.017, -0.007, -0.005, -0.019, -0.089, -0.179, -0.203, 0.433, 0.503, 0.573, 0.510, 0.370, 0.268, 0.726, 0.610, 0.582, 2992829.309
90.680, 91.480, 1.009, -0.003, -0.007, -0.017, -0.081, -0.174, -0.203, 0.597, 0.555, 0.590, 0.520, 0.376, 0.272, 0.801, 0.661, 0.658, 2929300.350
93.540, 89.400, 0.956, -0.015, -0.029, -0.039, -0.094, -0.189, -0.222, 0.909, 0.756, 0.679, 0.574, 0.414, 0.296, 0.800, 0.666, 0.664, 2962854.822
93.890, 84.220, 0.897, -0.002, -0.019, -0.034, -0.083, -0.182, -0.221, 0.924, 0.773, 0.689, 0.580, 0.418, 0.299, 0.805, 0.669, 0.667, 3000341.308
92.920, 81.350, 0.875, 0.005, -0.002, -0.018, -0.060, -0.163, -0.208, 0.021, 0.414, 0.544, 0.515, 0.388, 0.284, 0.682, 0.691, 0.635, 2985834.979
91.750, 86.480, 0.943, 0.006, 0.014, -0.002, -0.035, -0.142, -0.194, -0.521, 0.067, 0.382, 0.439, 0.353, 0.266, 0.593, 0.452, 0.609, 2961030.133
91.480, 84.910, 0.928, 0.001, 0.011, 0.002, -0.020, -0.130, -0.188, -0.615, -0.008, 0.344, 0.422, 0.345, 0.262, 0.578, 0.610, 0.583, 2899441.709
89.400, 85.530, 0.957, 0.012, 0.022, 0.026, 0.004, -0.102, -0.166, -0.905, -0.424, 0.086, 0.293, 0.283, 0.231, 0.489, 0.524, 0.555, 2862134.392
84.220, 84.810, 1.007, 0.031, 0.059, 0.080, 0.065, -0.039, -0.113, -0.980, -0.759, -0.299, 0.041, 0.147, 0.160, -0.073, 0.112, 0.351, 2330662.597
81.350, 84.710, 1.041, 0.018, 0.065, 0.104, 0.100, 0.000, -0.080, -0.989, -0.831, -0.427, -0.066, 0.081, 0.123, 0.247, 0.406, 0.480, 2663841.304
86.480, 88.660, 1.025, -0.030, -0.013, 0.028, 0.034, -0.053, -0.132, 0.254, -0.067, -0.039, 0.109, 0.169, 0.171, 0.133, 0.317, 0.470, 2635030.651
84.910, 90.190, 1.062, 0.009, -0.008, 0.034, 0.051, -0.029, -0.113, -0.093, -0.203, -0.122, 0.052, 0.135, 0.151, 0.132, 0.327, 0.316, 2684883.316
85.530, 90.260, 1.055, -0.004, -0.011, 0.016, 0.041, -0.030, -0.117, 0.103, -0.117, -0.080, 0.072, 0.145, 0.157, 0.122, 0.342, 0.399, 2641955.927
84.810, 89.010, 1.050, 0.004, 0.007, 0.014, 0.047, -0.015, -0.108, -0.221, -0.205, -0.124, 0.045, 0.129, 0.148, 0.077, 0.276, 0.323, 2778128.196
84.710, 86.600, 1.022, 0.001, 0.003, 0.006, 0.044, -0.008, -0.105, -0.280, -0.219, -0.130, 0.041, 0.127, 0.147, 0.211, 0.294, 0.339, 2917709.095
88.660, 88.030, 0.993, -0.022, -0.031, -0.040, -0.003, -0.045, -0.141, 0.816, 0.375, 0.156, 0.172, 0.192, 0.183, 0.261, 0.195, 0.337, 2980394.908
90.190, 88.000, 0.976, -0.008, -0.034, -0.048, -0.020, -0.054, -0.153, 0.890, 0.501, 0.241, 0.216, 0.216, 0.196, 0.634, 0.186, 0.325, 2973447.147
90.260, 88.760, 0.983, -0.000, -0.020, -0.037, -0.021, -0.049, -0.151, 0.893, 0.507, 0.245, 0.218, 0.217, 0.197, -0.065, 0.086, 0.256, 2900432.861
89.010, 88.590, 0.995, 0.007, 0.006, -0.020, -0.010, -0.029, -0.136, -0.161, 0.169, 0.125, 0.161, 0.187, 0.180, 0.053, 0.097, 0.284, 2884556.972
86.600, 87.810, 1.014, 0.014, 0.028, 0.010, 0.012, 0.003, -0.109, -0.734, -0.258, -0.073, 0.058, 0.131, 0.150, -0.063, 0.120, 0.279, 2891708.018
88.030, 87.250, 0.991, -0.008, 0.005, -0.003, -0.008, -0.008, -0.121, 0.042, 0.024, 0.041, 0.108, 0.156, 0.163, 0.010, 0.162, 0.248, 2884346.572
88.000, 87.370, 0.993, 0.000, -0.001, 0.002, -0.010, -0.002, -0.117, 0.023, 0.018, 0.039, 0.107, 0.155, 0.163, 0.309, 0.199, 0.150, 2909518.447
88.760, 86.010, 0.969, -0.004, -0.010, -0.001, -0.021, -0.005, -0.122, 0.495, 0.189, 0.105, 0.134, 0.168, 0.169, 0.005, 0.485, 0.123, 2905160.552
88.590, 85.210, 0.962, 0.001, -0.003, 0.001, -0.019, -0.003, -0.118, 0.229, 0.130, 0.086, 0.126, 0.164, 0.167, -0.315, -0.085, 0.069, 2853136.743
87.810, 85.560, 0.974, 0.004, 0.005, 0.007, -0.008, 0.007, -0.106, -0.533, -0.132, -0.004, 0.087, 0.144, 0.157, -0.681, -0.071, 0.048, 2936924.756
87.250, 93.600, 1.073, 0.003, 0.010, 0.009, 0.003, 0.014, -0.097, -0.753, -0.290, -0.068, 0.059, 0.130, 0.150, -0.680, -0.303, 0.009, 3054159.143
87.370, 96.390, 1.103, -0.001, 0.004, 0.005, 0.002, 0.013, -0.095, -0.458, -0.226, -0.051, 0.064, 0.133, 0.151, -0.555, -0.221, 0.058, 3031587.143
86.010, 97.800, 1.137, 0.008, 0.013, 0.020, 0.018, 0.028, -0.077, -0.887, -0.556, -0.209, -0.006, 0.098, 0.133, -0.696, -0.198, 0.041, 3054811.849
85.210, 95.080, 1.116, 0.005, 0.015, 0.025, 0.028, 0.037, -0.065, -0.942, -0.668, -0.288, -0.046, 0.078, 0.123, -0.585, -0.402, 0.254, 3085815.297
85.560, 95.000, 1.110, -0.002, 0.006, 0.018, 0.024, 0.031, -0.066, -0.365, -0.455, -0.227, -0.027, 0.086, 0.126, -0.617, -0.453, -0.230, 3130015.297
93.600, 96.700, 1.033, -0.043, -0.064, -0.063, -0.058, -0.057, -0.141, 0.907, 0.704, 0.456, 0.291, 0.234, 0.202, 0.027, -0.098, 0.065, 3230306.839
96.390, 95.350, 0.989, -0.014, -0.064, -0.080, -0.080, -0.081, -0.161, 0.943, 0.783, 0.554, 0.364, 0.276, 0.226, 0.268, 0.198, 0.106, 3290529.966
97.800, 93.310, 0.954, -0.007, -0.046, -0.081, -0.089, -0.092, -0.168, 0.959, 0.817, 0.596, 0.397, 0.296, 0.238, 0.484, 0.284, 0.193, 3210382.676
95.080, 91.890, 0.966, 0.014, 0.007, -0.044, -0.059, -0.065, -0.139, -0.065, 0.302, 0.321, 0.261, 0.228, 0.202, 0.567, 0.172, 0.208, 3158083.723
95.000, 93.920, 0.989, 0.000, 0.011, -0.033, -0.055, -0.064, -0.133, -0.093, 0.288, 0.313, 0.257, 0.226, 0.201, 0.583, 0.229, 0.152, 3193724.298
96.700, 97.010, 1.003, -0.009, -0.006, -0.037, -0.065, -0.079, -0.142, 0.518, 0.457, 0.398, 0.305, 0.252, 0.216, 0.626, 0.138, 0.069, 3206975.188
95.350, 97.340, 1.021, 0.007, 0.002, -0.010, -0.047, -0.065, -0.125, -0.196, 0.164, 0.258, 0.238, 0.218, 0.198, 0.502, 0.086, -0.007, 3143170.310
93.310, 96.710, 1.036, 0.011, 0.019, 0.022, -0.022, -0.044, -0.100, -0.668, -0.171, 0.072, 0.142, 0.169, 0.172, 0.400, 0.087, 0.056, 3090070.310
91.890, 90.750, 0.988, 0.008, 0.026, 0.036, -0.005, -0.029, -0.082, -0.817, -0.346, -0.041, 0.080, 0.137, 0.154, 0.247, 0.262, 0.153, 3158655.215
93.920, 93.000, 0.990, -0.011, -0.003, 0.010, -0.023, -0.049, -0.097, 0.205, 0.040, 0.112, 0.150, 0.171, 0.173, 0.269, 0.492, 0.237, 3328441.506
97.010, 91.820, 0.947, -0.016, -0.031, -0.023, -0.048, -0.075, -0.121, 0.707, 0.393, 0.292, 0.244, 0.220, 0.199, 0.281, 0.515, 0.290, 3342847.446
97.340, 90.800, 0.933, -0.002, -0.024, -0.023, -0.045, -0.073, -0.119, 0.742, 0.423, 0.309, 0.253, 0.225, 0.202, 0.328, 0.535, 0.224, 3317556.389
96.710, 91.740, 0.949, 0.003, -0.005, -0.015, -0.033, -0.064, -0.108, 0.198, 0.263, 0.244, 0.223, 0.209, 0.194, -0.220, 0.180, 0.000, 3245137.440
90.750, 86.130, 0.949, 0.033, 0.052, 0.042, 0.034, -0.000, -0.046, -0.826, -0.478, -0.193, -0.021, 0.077, 0.122, -0.087, 0.198, 0.056, 3318302.023
93.000, 87.490, 0.941, -0.012, 0.016, 0.013, 0.014, -0.022, -0.065, -0.110, -0.141, -0.036, 0.055, 0.115, 0.142, 0.040, 0.083, 0.137, 3300942.023
91.820, 86.060, 0.937, 0.006, 0.014, 0.024, 0.032, -0.007, -0.049, -0.369, -0.259, -0.107, 0.013, 0.091, 0.128, 0.003, -0.081, 0.164, 3252845.053
90.800, 86.680, 0.955, 0.006, 0.009, 0.034, 0.041, 0.006, -0.034, -0.581, -0.360, -0.167, -0.023, 0.070, 0.116, -0.175, -0.173, 0.124, 3261917.602
91.740, 87.060, 0.949, -0.005, 0.001, 0.021, 0.028, -0.003, -0.040, 0.023, -0.165, -0.090, 0.011, 0.087, 0.125, -0.576, -0.271, 0.027, 3022254.665
86.130, 85.080, 0.988, 0.033, 0.046, 0.071, 0.086, 0.060, 0.025, -0.816, -0.611, -0.373, -0.167, -0.020, 0.063, -0.743, -0.365, -0.037, 3156489.074
87.490, 88.300, 1.009, -0.008, 0.018, 0.041, 0.064, 0.043, 0.012, -0.299, -0.374, -0.264, -0.116, 0.004, 0.076, -0.750, -0.379, -0.090, 3062957.468
86.060, 90.950, 1.057, 0.008, 0.021, 0.043, 0.075, 0.059, 0.032, -0.562, -0.481, -0.328, -0.158, -0.021, 0.060, -0.441, -0.280, -0.182, 3070270.684
86.680, 90.040, 1.039, -0.004, -0.001, 0.029, 0.060, 0.052, 0.027, -0.179, -0.347, -0.273, -0.133, -0.010, 0.066, -0.469, -0.222, -0.238, 3122770.684
87.060, 92.060, 1.057, -0.002, -0.003, 0.016, 0.049, 0.047, 0.025, 0.093, -0.255, -0.237, -0.118, -0.003, 0.070, -0.657, -0.360, -0.323, 2996167.684
